date,item,sales,is_weekend,is_holiday,is_festival,promo_active,temperature_celsius,rainfall_mm,day_of_week,day_of_month,month,quarter,week_of_year,day_name,lag_1,lag_7,lag_14,lag_21,lag_28,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_min_7,rolling_mean_14,rolling_std_14,rolling_max_14,rolling_min_14,rolling_mean_30,rolling_std_30,rolling_max_30,rolling_min_30
2023-06-28,Burger,82,0,0,0,0,23.4,3.5,2,28,6,2,26,Wednesday,62.0,76.0,66.0,93.0,88.0,91.14285714285714,19.599562677336664,115.0,62.0,91.85714285714286,18.740565391919297,117.0,62.0,93.23333333333333,21.678979701995758,139.0,52.0
2023-06-29,Burger,73,0,0,0,0,21.9,25.5,3,29,6,2,26,Thursday,82.0,92.0,75.0,68.0,90.0,92.0,18.947295321496185,115.0,62.0,93.0,17.48845773206332,117.0,62.0,92.63333333333334,21.734262373486334,139.0,52.0
2023-06-30,Burger,80,0,0,0,0,25.1,16.4,4,30,6,2,26,Friday,73.0,80.0,104.0,52.0,126.0,89.28571428571429,20.26256224102519,115.0,62.0,92.85714285714286,17.65418731265592,117.0,62.0,91.53333333333333,21.869098547136574,139.0,52.0
2023-07-01,Burger,116,1,0,0,0,23.0,2.4,5,1,7,3,26,Saturday,80.0,112.0,117.0,96.0,118.0,89.28571428571429,20.26256224102519,115.0,62.0,91.14285714285714,17.65418731265594,117.0,62.0,91.26666666666667,21.962245556524053,139.0,52.0
2023-07-02,Burger,55,1,0,0,0,21.8,19.4,6,2,7,3,26,Sunday,116.0,115.0,112.0,107.0,139.0,89.85714285714286,21.050958580141863,116.0,62.0,91.07142857142857,17.543196295537154,116.0,62.0,92.13333333333334,22.418793429856525,139.0,52.0
2023-07-03,Burger,63,0,0,0,0,21.0,8.1,0,3,7,3,27,Monday,55.0,101.0,93.0,73.0,120.0,81.28571428571429,21.320680771762884,116.0,55.0,87.0,18.876114332873343,116.0,55.0,89.76666666666667,22.467882568823423,139.0,52.0
2023-07-04,Burger,66,0,0,0,0,22.3,3.0,1,4,7,3,27,Tuesday,63.0,62.0,81.0,71.0,64.0,75.85714285714286,20.276657938201947,116.0,55.0,84.85714285714286,19.82173299439567,116.0,55.0,87.93333333333334,22.328168900220717,139.0,52.0
2023-07-05,Burger,55,0,0,0,0,22.4,11.3,2,5,7,3,27,Wednesday,66.0,82.0,76.0,66.0,93.0,76.42857142857143,19.873408891087905,116.0,55.0,83.78571428571429,20.441957498577327,116.0,55.0,85.5,20.471595123403375,120.0,52.0
2023-07-06,Burger,52,0,0,0,0,22.1,21.5,3,6,7,3,27,Thursday,55.0,73.0,92.0,75.0,68.0,72.57142857142857,21.188496429722704,116.0,55.0,82.28571428571429,21.783651496649696,116.0,55.0,83.33333333333333,20.131178997169847,117.0,52.0
2023-07-07,Burger,70,0,0,0,0,23.7,10.6,4,7,7,3,27,Friday,52.0,80.0,80.0,104.0,52.0,69.57142857142857,22.559972982084258,116.0,52.0,79.42857142857143,23.000716663464733,116.0,52.0,82.93333333333334,20.641326697092225,117.0,52.0
2023-07-08,Burger,92,1,0,0,0,21.7,4.2,5,8,7,3,27,Saturday,70.0,116.0,112.0,117.0,96.0,68.14285714285714,22.101497471352054,116.0,52.0,78.71428571428571,23.136479924498474,116.0,52.0,82.16666666666667,20.681631585962243,117.0,52.0
2023-07-09,Burger,98,1,0,0,0,22.0,6.0,6,9,7,3,27,Sunday,92.0,55.0,115.0,112.0,107.0,64.71428571428571,13.70783578486234,92.0,52.0,77.28571428571429,21.48140008124628,116.0,52.0,82.96666666666667,20.578668790653165,117.0,52.0
2023-07-10,Burger,60,0,0,0,0,21.6,7.9,0,10,7,3,28,Monday,98.0,63.0,101.0,93.0,73.0,70.85714285714286,17.68642201830304,98.0,52.0,76.07142857142857,19.582033703271545,116.0,52.0,84.5,19.89411626760451,117.0,52.0
2023-07-11,Burger,65,0,0,0,0,22.8,14.4,1,11,7,3,28,Tuesday,60.0,66.0,62.0,81.0,71.0,70.42857142857143,17.943031542979902,98.0,52.0,73.14285714285714,18.608753700496283,116.0,52.0,83.3,20.25892736378298,117.0,52.0
2023-07-12,Burger,87,0,0,0,0,22.0,1.0,2,12,7,3,28,Wednesday,65.0,55.0,82.0,76.0,66.0,70.28571428571429,17.988091298729262,98.0,52.0,73.35714285714286,18.487447478917527,116.0,52.0,81.9,20.01439137393304,117.0,52.0
2023-07-13,Burger,66,0,0,0,0,24.5,10.9,3,13,7,3,28,Thursday,87.0,52.0,73.0,92.0,75.0,74.85714285714286,17.515979099368515,98.0,52.0,73.71428571428571,18.71415988549312,116.0,52.0,82.36666666666666,19.962867828897306,117.0,52.0
2023-07-14,Burger,79,0,0,0,0,21.6,2.4,4,14,7,3,28,Friday,66.0,70.0,80.0,80.0,104.0,76.85714285714286,15.104398602488217,98.0,60.0,73.21428571428571,18.827878557846894,116.0,52.0,82.2,20.081557845875437,117.0,52.0
2023-07-15,Burger,75,1,0,0,0,22.8,18.0,5,15,7,3,28,Saturday,79.0,92.0,116.0,112.0,117.0,78.14285714285714,14.803474495632708,98.0,60.0,73.14285714285714,18.802034026043657,116.0,52.0,82.63333333333334,19.858956692624623,117.0,52.0
2023-07-16,Burger,82,1,0,0,0,23.1,5.9,6,16,7,3,28,Sunday,75.0,98.0,55.0,115.0,112.0,75.71428571428571,13.487207342691544,98.0,60.0,70.21428571428571,14.256866477535052,98.0,52.0,82.63333333333334,19.858956692624623,117.0,52.0
2023-07-17,Burger,50,0,0,0,0,23.7,31.9,0,17,7,3,29,Monday,82.0,60.0,63.0,101.0,93.0,73.42857142857143,9.980934205726353,87.0,60.0,72.14285714285714,13.861164025141916,98.0,52.0,81.9,19.444616310132623,117.0,52.0
2023-07-18,Burger,67,0,0,0,0,22.5,0.9,1,18,7,3,29,Tuesday,50.0,65.0,66.0,62.0,81.0,72.0,12.59629575179375,87.0,50.0,71.21428571428571,14.916065533143504,98.0,50.0,79.66666666666667,19.119106409167152,116.0,50.0
2023-07-19,Burger,69,0,0,0,0,23.0,3.3,2,19,7,3,29,Wednesday,67.0,87.0,55.0,82.0,76.0,72.28571428571429,12.432675841162238,87.0,50.0,71.28571428571429,14.891549340423325,98.0,50.0,78.16666666666667,18.239939755899663,116.0,50.0
2023-07-20,Burger,60,0,0,0,0,22.7,10.7,3,20,7,3,29,Thursday,69.0,66.0,52.0,73.0,92.0,69.71428571428571,10.609968358643627,82.0,50.0,72.28571428571429,14.166203396864628,98.0,50.0,77.36666666666666,18.092641547350613,116.0,50.0
2023-07-21,Burger,81,0,0,0,0,23.9,8.6,4,21,7,3,29,Friday,60.0,79.0,70.0,80.0,80.0,68.85714285714286,11.186726828829219,82.0,50.0,72.85714285714286,13.427051585725525,98.0,50.0,76.66666666666667,18.351610534103,116.0,50.0
2023-07-22,Burger,118,1,0,0,0,23.4,1.4,5,22,7,3,29,Saturday,81.0,75.0,92.0,116.0,112.0,69.14285714285714,11.509830167130216,82.0,50.0,73.64285714285714,13.568102542117908,98.0,50.0,76.83333333333333,18.368044465082892,116.0,50.0
2023-07-23,Burger,116,1,0,0,0,23.6,1.2,6,23,7,3,29,Sunday,118.0,82.0,98.0,55.0,115.0,75.28571428571429,21.92193943453497,118.0,50.0,75.5,17.487358071124163,118.0,50.0,77.7,19.675207574596172,118.0,50.0
2023-07-24,Burger,58,0,0,0,0,22.1,18.1,0,24,7,3,30,Monday,116.0,50.0,60.0,63.0,101.0,80.14285714285714,26.866513056396343,118.0,50.0,76.78571428571429,19.78024877897799,118.0,50.0,78.9,20.881191008441863,118.0,50.0
2023-07-25,Burger,66,0,0,0,0,19.9,8.9,1,25,7,3,30,Tuesday,58.0,67.0,65.0,66.0,62.0,81.28571428571429,25.50630174234242,118.0,58.0,76.64285714285714,19.917549829454675,118.0,50.0,77.1,20.24734976271688,118.0,50.0
2023-07-26,Burger,92,0,0,0,0,21.8,1.0,2,26,7,3,30,Wednesday,66.0,69.0,87.0,55.0,82.0,81.14285714285714,25.602269244662313,118.0,58.0,76.71428571428571,19.874330453855034,118.0,50.0,75.46666666666667,19.024001778757235,118.0,50.0
2023-07-27,Burger,63,0,0,0,0,21.1,4.9,3,27,7,3,30,Thursday,92.0,60.0,66.0,52.0,73.0,84.42857142857143,25.257719234966018,118.0,58.0,77.07142857142857,20.1168291036841,118.0,50.0,75.16666666666667,18.675234076607698,118.0,50.0
2023-07-28,Burger,69,0,0,0,0,22.0,9.5,4,28,7,3,30,Friday,63.0,81.0,79.0,70.0,80.0,84.85714285714286,24.795352867211133,118.0,58.0,76.85714285714286,20.25930799508164,118.0,50.0,75.2,18.651800319872912,118.0,50.0
2023-07-29,Burger,100,1,0,0,0,23.1,6.6,5,29,7,3,30,Saturday,69.0,118.0,75.0,92.0,116.0,83.14285714285714,25.510968696023976,118.0,58.0,76.14285714285714,20.35400978396476,118.0,50.0,74.76666666666667,18.639378658678684,118.0,50.0
2023-07-30,Burger,78,1,0,0,0,20.4,9.1,6,30,7,3,30,Sunday,100.0,116.0,82.0,98.0,55.0,80.57142857142857,22.089644201579443,116.0,58.0,77.92857142857143,21.31977877542319,118.0,50.0,75.66666666666667,19.19470712486109,118.0,50.0
2023-07-31,Burger,99,0,0,0,0,23.8,0.9,0,31,7,3,31,Monday,78.0,58.0,50.0,60.0,63.0,75.14285714285714,15.66767980513329,100.0,58.0,77.64285714285714,21.287797670739636,118.0,50.0,75.6,19.182607064554627,118.0,50.0
2023-08-01,Burger,58,0,0,0,0,21.0,13.7,1,1,8,3,31,Tuesday,99.0,66.0,67.0,65.0,66.0,81.0,15.853495934125215,100.0,63.0,81.14285714285714,20.403080999832632,118.0,58.0,75.03333333333333,18.172513031638054,118.0,50.0
2023-08-02,Burger,49,0,0,0,0,23.6,18.3,2,2,8,3,31,Wednesday,58.0,92.0,69.0,87.0,55.0,79.85714285714286,17.334249060059733,100.0,58.0,80.5,21.01556199947704,118.0,58.0,75.13333333333334,18.06641642105174,118.0,50.0
2023-08-03,Burger,54,0,0,0,0,24.1,8.2,3,3,8,3,31,Thursday,49.0,63.0,60.0,66.0,52.0,73.71428571428571,19.762880067728478,100.0,49.0,79.07142857142857,22.48577083646251,118.0,49.0,74.66666666666667,18.564581281594176,118.0,49.0
2023-08-04,Burger,93,0,0,0,0,23.3,0.2,4,4,8,3,31,Friday,54.0,69.0,81.0,79.0,70.0,72.42857142857143,20.839522890068885,100.0,49.0,78.64285714285714,22.930017755896575,118.0,49.0,74.26666666666667,18.884281610747603,118.0,49.0
2023-08-05,Burger,98,1,0,0,0,23.7,3.2,5,5,8,3,31,Saturday,93.0,100.0,118.0,75.0,92.0,75.85714285714286,22.116574263272515,100.0,49.0,79.5,23.24700146090017,118.0,49.0,75.53333333333333,18.821728700211505,118.0,49.0
2023-08-06,Burger,103,1,0,0,0,23.3,2.3,6,6,8,3,31,Sunday,98.0,78.0,116.0,82.0,98.0,75.57142857142857,21.762790437327624,99.0,49.0,78.07142857142857,21.22576187167342,116.0,49.0,77.06666666666666,18.711850077780433,118.0,49.0
2023-08-07,Burger,82,0,0,0,0,22.9,0.5,0,7,8,3,32,Monday,103.0,99.0,58.0,50.0,60.0,79.14285714285714,24.148351023265512,103.0,49.0,77.14285714285714,19.665890591256506,103.0,49.0,78.16666666666667,19.244494659840836,118.0,49.0
2023-08-08,Burger,67,0,0,0,0,21.1,1.0,1,8,8,3,32,Tuesday,82.0,58.0,66.0,67.0,65.0,76.71428571428571,22.625312415627615,103.0,49.0,78.85714285714286,18.89996802137001,103.0,49.0,77.83333333333333,19.082549047779708,118.0,49.0
2023-08-09,Burger,67,0,0,0,0,21.2,4.7,2,9,8,3,32,Wednesday,67.0,49.0,92.0,69.0,87.0,78.0,21.617893822787746,103.0,49.0,78.92857142857143,18.849461472472246,103.0,49.0,76.8,18.789945954300013,118.0,49.0
2023-08-10,Burger,71,0,0,0,1,22.4,7.4,3,10,8,3,32,Thursday,67.0,54.0,63.0,60.0,66.0,80.57142857142857,18.428755997598945,103.0,54.0,77.14285714285714,18.699474047960496,103.0,49.0,77.03333333333333,18.616795037579983,118.0,49.0
2023-08-11,Burger,111,0,0,0,1,22.1,4.0,4,11,8,3,32,Friday,71.0,93.0,69.0,81.0,79.0,83.0,15.176736583776009,103.0,67.0,77.71428571428571,18.353069629769923,103.0,49.0,77.23333333333333,18.5150141000874,118.0,49.0
2023-08-12,Burger,150,1,0,0,1,22.8,3.4,5,12,8,3,32,Saturday,111.0,98.0,100.0,118.0,75.0,85.57142857142857,18.347180917488107,111.0,67.0,80.71428571428571,20.16252644207788,111.0,49.0,78.03333333333333,19.446626040725285,118.0,49.0
2023-08-13,Burger,83,1,0,0,1,21.5,19.1,6,13,8,3,32,Sunday,150.0,103.0,78.0,116.0,82.0,93.0,30.632227038420275,150.0,67.0,84.28571428571429,27.082292174972288,150.0,49.0,80.83333333333333,23.31653746893457,150.0,49.0
2023-08-14,Burger,88,0,0,0,1,24.9,0.7,0,14,8,3,33,Monday,83.0,82.0,99.0,58.0,50.0,90.14285714285714,30.476376487527453,150.0,67.0,84.64285714285714,27.025933821074798,150.0,49.0,80.96666666666667,23.317129020253038,150.0,49.0
2023-08-15,Burger,133,0,1,0,1,21.5,8.0,1,15,8,3,33,Tuesday,88.0,67.0,58.0,66.0,67.0,91.0,30.293013495964036,150.0,67.0,83.85714285714286,26.73475739084364,150.0,49.0,81.4,23.32321619745235,150.0,49.0
2023-08-16,Burger,61,0,0,0,1,23.0,7.0,2,16,8,3,33,Wednesday,133.0,67.0,49.0,92.0,69.0,100.42857142857143,31.8111989864006,150.0,67.0,89.21428571428571,28.603868946024292,150.0,49.0,83.1,25.155173595518885,150.0,49.0
2023-08-17,Burger,54,0,0,0,0,22.4,24.1,3,17,8,3,33,Thursday,61.0,71.0,54.0,63.0,60.0,99.57142857142857,32.92343209558163,150.0,61.0,90.07142857142857,27.46316213995192,150.0,54.0,83.46666666666667,24.732685804951267,150.0,49.0
2023-08-18,Burger,74,0,0,0,0,21.8,7.3,4,18,8,3,33,Friday,54.0,111.0,93.0,69.0,81.0,97.14285714285714,35.87677322646019,150.0,54.0,90.07142857142857,27.46316213995192,150.0,54.0,83.03333333333333,25.141644712519817,150.0,49.0
2023-08-19,Burger,125,1,0,0,0,20.8,0.4,5,19,8,3,33,Saturday,74.0,150.0,98.0,100.0,118.0,91.85714285714286,36.21891113506198,150.0,54.0,88.71428571428571,27.77499863997411,150.0,54.0,83.2,25.061854514862603,150.0,49.0
2023-08-20,Burger,90,1,0,0,0,22.8,14.0,6,20,8,3,33,Sunday,125.0,83.0,103.0,78.0,116.0,88.28571428571429,30.274930694741833,133.0,54.0,90.64285714285714,29.361427189314558,150.0,54.0,85.36666666666666,25.786234410194,150.0,49.0
2023-08-21,Burger,71,0,0,0,0,24.6,25.4,0,21,8,3,34,Monday,90.0,88.0,82.0,99.0,58.0,89.28571428571429,30.186720511478022,133.0,54.0,89.71428571428571,29.14533495176481,150.0,54.0,85.66666666666667,25.78603382123523,150.0,49.0
2023-08-22,Burger,84,0,0,0,0,21.0,0.5,1,22,8,3,34,Tuesday,71.0,133.0,67.0,58.0,66.0,86.85714285714286,30.980792820867517,133.0,54.0,88.92857142857143,29.515222371657067,150.0,54.0,84.1,25.174357506440366,150.0,49.0
2023-08-23,Burger,61,0,0,0,0,22.7,8.8,2,23,8,3,34,Wednesday,84.0,61.0,67.0,49.0,92.0,79.85714285714286,23.433797326571916,125.0,54.0,90.14285714285714,28.886667520494193,150.0,54.0,83.03333333333333,24.44343693500166,150.0,49.0
2023-08-24,Burger,72,0,0,0,0,21.9,0.4,3,24,8,3,34,Thursday,61.0,54.0,71.0,54.0,63.0,79.85714285714286,23.433797326571916,125.0,54.0,89.71428571428571,29.2980140346345,150.0,54.0,83.13333333333334,24.34342413980777,150.0,49.0
2023-08-25,Burger,67,0,0,0,0,22.1,14.6,4,25,8,3,34,Friday,72.0,74.0,111.0,93.0,69.0,82.42857142857143,20.98298630523564,125.0,61.0,89.78571428571429,29.25005870192311,150.0,54.0,83.33333333333333,24.22215192087941,150.0,49.0
2023-08-26,Burger,93,1,0,0,0,22.7,25.7,5,26,8,3,34,Saturday,67.0,125.0,150.0,98.0,100.0,81.42857142857143,21.609080983521096,125.0,61.0,86.64285714285714,29.158999515540096,150.0,54.0,82.5,24.343447748333897,150.0,49.0
2023-08-27,Burger,110,1,0,0,0,23.5,0.6,6,27,8,3,34,Sunday,93.0,90.0,83.0,103.0,78.0,76.85714285714286,12.18508065119728,93.0,61.0,82.57142857142857,22.95049617601525,133.0,54.0,83.5,24.130035654545896,150.0,49.0
2023-08-28,Burger,51,0,0,0,0,21.6,36.5,0,28,8,3,35,Monday,110.0,71.0,88.0,82.0,99.0,79.71428571428571,17.12419619246659,110.0,61.0,84.5,24.095163893963004,133.0,54.0,84.86666666666666,24.439557156851066,150.0,49.0
2023-08-29,Burger,75,0,0,0,0,21.3,6.5,1,29,8,3,35,Tuesday,51.0,84.0,133.0,67.0,58.0,76.85714285714286,20.21079391009127,110.0,51.0,81.85714285714286,25.660077171348817,133.0,51.0,83.23333333333333,25.023689925174214,150.0,49.0
2023-08-30,Burger,75,0,0,0,0,22.1,3.3,2,30,8,3,35,Wednesday,75.0,61.0,61.0,67.0,49.0,75.57142857142857,19.96544634159325,110.0,51.0,77.71428571428571,21.0326799617558,125.0,51.0,83.13333333333334,25.05130368048647,150.0,49.0
2023-08-31,Burger,71,0,0,0,0,23.9,4.0,3,31,8,3,35,Thursday,75.0,72.0,54.0,71.0,54.0,77.57142857142857,18.937239704324373,110.0,51.0,78.71428571428571,20.503015055684948,125.0,51.0,82.33333333333333,24.909952772465015,150.0,49.0
2023-09-01,Burger,106,0,0,0,0,23.6,5.5,4,1,9,3,35,Friday,71.0,67.0,74.0,111.0,93.0,77.42857142857143,18.98997229116039,110.0,51.0,79.92857142857143,19.40049279990428,125.0,51.0,82.76666666666667,24.582981684607507,150.0,49.0
2023-09-02,Burger,89,1,0,0,0,22.6,15.1,5,2,9,3,35,Saturday,106.0,93.0,125.0,150.0,98.0,83.0,21.03172207246296,110.0,51.0,82.21428571428571,20.5020770858755,125.0,51.0,84.66666666666667,24.0808026749788,150.0,51.0
2023-09-03,Burger,106,1,0,0,0,23.6,3.5,6,3,9,3,35,Sunday,89.0,110.0,90.0,83.0,103.0,82.42857142857143,20.767419538443058,110.0,51.0,79.64285714285714,16.61142860923098,110.0,51.0,85.83333333333333,23.381518391645415,150.0,51.0
2023-09-04,Burger,60,0,0,0,0,23.3,13.9,0,4,9,3,36,Monday,106.0,51.0,71.0,88.0,82.0,81.85714285714286,19.92007840871908,106.0,51.0,80.78571428571429,17.88070972360429,110.0,51.0,86.26666666666667,23.637978403165278,150.0,51.0
2023-09-05,Burger,49,0,0,0,0,23.6,48.1,1,5,9,3,36,Tuesday,60.0,75.0,84.0,133.0,67.0,83.14285714285714,17.771030465606547,106.0,60.0,80.0,18.572104805947383,110.0,51.0,85.0,24.002873391210574,150.0,51.0
2023-09-06,Burger,84,0,0,0,0,22.7,1.5,2,6,9,3,36,Wednesday,49.0,75.0,61.0,61.0,67.0,79.42857142857143,21.97617757828629,106.0,49.0,77.5,20.270288981280785,110.0,49.0,83.2,24.623229850607803,150.0,49.0
2023-09-07,Burger,64,0,0,0,0,20.8,7.7,3,7,9,3,36,Thursday,84.0,71.0,72.0,54.0,71.0,80.71428571428571,21.937139632096237,106.0,49.0,79.14285714285714,19.755650186357613,110.0,49.0,83.26666666666667,24.62257631459018,150.0,49.0
2023-09-08,Burger,90,0,0,0,0,21.4,7.2,4,8,9,3,36,Friday,64.0,106.0,67.0,74.0,111.0,79.71428571428571,22.603202470109274,106.0,49.0,78.57142857142857,20.0910017582093,110.0,49.0,83.16666666666667,24.696898218383552,150.0,49.0
2023-09-09,Burger,143,1,0,0,0,23.4,2.6,5,9,9,3,36,Saturday,90.0,89.0,93.0,125.0,150.0,77.42857142857143,20.181320925194818,106.0,49.0,80.21428571428571,20.01222154057435,110.0,49.0,83.93333333333334,24.534189140495567,150.0,49.0
2023-09-10,Burger,85,1,0,0,0,24.0,8.0,6,10,9,3,36,Sunday,143.0,106.0,110.0,90.0,83.0,85.14285714285714,32.1269802057842,143.0,49.0,83.78571428571429,26.027141370348453,143.0,49.0,86.33333333333333,26.65531367525881,150.0,49.0
2023-09-11,Burger,106,0,0,0,0,23.4,2.9,0,11,9,3,37,Monday,85.0,60.0,51.0,71.0,88.0,82.14285714285714,30.80816218379229,143.0,49.0,82.0,24.924501383794738,143.0,49.0,85.46666666666667,26.245174707025694,150.0,49.0
2023-09-12,Burger,98,0,0,0,0,21.9,0.2,1,12,9,3,37,Tuesday,106.0,49.0,75.0,84.0,133.0,88.71428571428571,30.197760875680082,143.0,49.0,85.92857142857143,23.97904304793085,143.0,49.0,84.0,23.611803009920948,143.0,49.0
2023-09-13,Burger,68,0,0,0,0,23.3,6.8,2,13,9,3,37,Wednesday,98.0,84.0,75.0,61.0,61.0,95.71428571428571,24.621902754216386,143.0,64.0,87.57142857142857,23.96059035395215,143.0,49.0,84.5,23.748321174783946,143.0,49.0
2023-09-14,Burger,95,0,0,0,0,23.1,0.2,3,14,9,3,37,Thursday,68.0,64.0,71.0,72.0,54.0,93.42857142857143,26.557215860961545,143.0,64.0,87.07142857142857,24.31354255653352,143.0,49.0,83.83333333333333,23.92673203233421,143.0,49.0
2023-09-15,Burger,85,0,0,0,0,22.6,11.8,4,15,9,3,37,Friday,95.0,90.0,106.0,67.0,74.0,97.85714285714286,23.20508975367654,143.0,68.0,88.78571428571429,23.936385471715727,143.0,49.0,82.56666666666666,22.175916314051534,143.0,49.0
2023-09-16,Burger,117,1,0,0,0,22.1,1.9,5,16,9,3,37,Saturday,85.0,143.0,89.0,93.0,125.0,97.14285714285714,23.561469757696578,143.0,68.0,87.28571428571429,23.427231266950425,143.0,49.0,83.36666666666666,21.800796147014434,143.0,49.0
2023-09-17,Burger,108,1,0,0,0,25.3,0.7,6,17,9,3,37,Sunday,117.0,85.0,106.0,110.0,90.0,93.42857142857143,15.94633858557216,117.0,68.0,89.28571428571429,24.74307539938789,143.0,49.0,85.46666666666667,21.908482585414365,143.0,49.0
2023-09-18,Burger,72,0,0,0,0,21.1,14.2,0,18,9,3,38,Monday,108.0,106.0,60.0,51.0,71.0,96.71428571428571,16.286131991301335,117.0,68.0,89.42857142857143,24.852532097320903,143.0,49.0,86.6,22.17267656840056,143.0,49.0
2023-09-19,Burger,73,0,0,0,0,24.5,22.8,1,19,9,3,38,Tuesday,72.0,98.0,49.0,75.0,84.0,91.85714285714286,18.031718086273706,117.0,68.0,90.28571428571429,23.95003957417209,143.0,49.0,84.83333333333333,21.09270724327668,143.0,49.0
2023-09-20,Burger,105,0,0,0,0,23.5,2.1,2,20,9,3,38,Wednesday,73.0,68.0,84.0,75.0,61.0,88.28571428571429,19.058806238536768,117.0,68.0,92.0,21.50134163971415,143.0,64.0,84.26666666666667,21.17730296613669,143.0,49.0
2023-09-21,Burger,89,0,0,0,0,22.1,4.5,3,21,9,3,38,Thursday,105.0,95.0,64.0,71.0,72.0,93.57142857142857,17.567556677553107,117.0,72.0,93.5,21.632418691897378,143.0,64.0,85.4,21.3518956600079,143.0,49.0
2023-09-22,Burger,68,0,0,0,0,22.2,12.3,4,22,9,3,38,Friday,89.0,85.0,90.0,106.0,67.0,92.71428571428571,17.63249165333008,117.0,72.0,95.28571428571429,19.978559936663828,143.0,68.0,85.56666666666666,21.360103534124267,143.0,49.0
2023-09-23,Burger,115,1,0,0,0,21.4,6.0,5,23,9,3,38,Saturday,68.0,117.0,143.0,89.0,93.0,90.28571428571429,19.897355651059637,117.0,68.0,93.71428571428571,21.250985756063365,143.0,68.0,85.8,21.119365194221604,143.0,49.0
2023-09-24,Burger,100,1,0,0,0,23.9,2.2,6,24,9,3,38,Sunday,115.0,108.0,85.0,106.0,110.0,90.0,19.459359359101718,115.0,68.0,91.71428571428571,17.184199233502753,117.0,68.0,87.23333333333333,21.604091779318065,143.0,49.0
2023-09-25,Burger,70,0,0,0,0,22.7,11.8,0,25,9,3,39,Monday,100.0,72.0,106.0,60.0,51.0,88.85714285714286,18.433923180091554,115.0,68.0,92.78571428571429,17.20097748308622,117.0,68.0,88.33333333333333,21.377289485506104,143.0,49.0
2023-09-26,Burger,83,0,0,0,0,22.1,1.0,1,26,9,3,39,Tuesday,70.0,73.0,98.0,49.0,75.0,88.57142857142857,18.75150787587602,115.0,68.0,90.21428571428571,17.755512996200803,117.0,68.0,87.56666666666666,21.615261743265755,143.0,49.0
2023-09-27,Burger,62,0,0,0,0,23.9,16.5,2,27,9,3,39,Wednesday,83.0,105.0,68.0,84.0,75.0,90.0,17.720045146669154,115.0,68.0,89.14285714285714,17.702051783978366,117.0,68.0,86.66666666666667,21.207242310983865,143.0,49.0
2023-09-28,Burger,66,0,0,0,0,23.2,9.8,3,28,9,3,39,Thursday,62.0,89.0,95.0,64.0,71.0,83.85714285714286,19.056307542198443,115.0,62.0,88.71428571428571,18.3153091552003,117.0,62.0,87.03333333333333,20.65727446943933,143.0,49.0
2023-09-29,Burger,70,0,0,0,0,22.6,13.8,4,29,9,3,39,Friday,66.0,68.0,85.0,90.0,106.0,80.57142857142857,19.982134878078114,115.0,62.0,86.64285714285714,19.169716272757853,117.0,62.0,86.73333333333333,20.901960530605525,143.0,49.0
2023-09-30,Burger,94,1,0,0,0,23.9,14.2,5,30,9,3,39,Saturday,70.0,115.0,117.0,143.0,89.0,80.85714285714286,19.7857572631472,115.0,62.0,85.57142857142857,19.68097201209013,117.0,62.0,86.56666666666666,21.018355415393916,143.0,49.0
2023-10-01,Burger,115,1,0,0,0,21.6,14.4,6,1,10,4,39,Sunday,94.0,100.0,108.0,85.0,106.0,77.85714285714286,14.679107277902892,100.0,62.0,83.92857142857143,17.717719447423214,115.0,62.0,87.33333333333333,20.84976363602628,143.0,49.0
2023-10-02,Burger,176,0,1,0,0,24.3,1.3,0,2,10,4,40,Monday,115.0,70.0,72.0,106.0,60.0,80.0,18.929694486000688,115.0,62.0,84.42857142857143,18.52945383276786,115.0,62.0,87.63333333333334,21.189592978033243,143.0,49.0
2023-10-03,Burger,100,0,0,0,0,26.0,4.3,1,3,10,4,40,Tuesday,176.0,83.0,73.0,98.0,49.0,95.14285714285714,40.12658541594153,176.0,62.0,91.85714285714286,30.282915068648173,176.0,62.0,90.53333333333333,26.636419627545983,176.0,49.0
2023-10-04,Burger,88,0,0,0,0,23.4,12.8,2,4,10,4,40,Wednesday,100.0,62.0,105.0,68.0,84.0,97.57142857142857,39.78214483432287,176.0,62.0,93.78571428571429,29.84621757102089,176.0,62.0,90.33333333333333,26.53862940271627,176.0,49.0
2023-10-05,Burger,103,0,0,0,0,22.3,3.7,3,5,10,4,40,Thursday,88.0,66.0,89.0,95.0,64.0,101.28571428571429,37.025731078599335,176.0,66.0,92.57142857142857,29.700334848447472,176.0,62.0,91.26666666666667,25.92021356517674,176.0,49.0
2023-10-06,Burger,120,0,0,0,0,24.0,2.0,4,6,10,4,40,Friday,103.0,70.0,68.0,85.0,90.0,106.57142857142857,33.63459103788406,176.0,70.0,93.57142857142857,29.80633460218809,176.0,62.0,93.06666666666666,24.731570405306833,176.0,62.0
2023-10-07,Burger,148,1,0,0,0,23.5,3.2,5,7,10,4,40,Saturday,120.0,94.0,115.0,117.0,143.0,113.71428571428571,29.646327966626142,176.0,88.0,97.28571428571429,29.614000253073247,176.0,62.0,94.26666666666667,25.146376078573688,176.0,62.0
